from_node,to_node,distance
70,99,0.49855845
20,46,0.49864464
51,94,0.49874606
21,29,0.49887323
47,101,0.49894904
21,46,0.49901728
8,28,0.49918548
67,110,0.49939691
17,83,0.49940421
52,76,0.49947296
31,117,0.49950387
82,86,0.49964745
11,69,0.49975068
25,54,0.49987418
35,75,0.49987689
38,100,0.49993722
3,108,0.49999462
31,99,0.50001718
12,37,0.50025662
5,60,0.50029954
43,72,0.50043377
72,110,0.50045639
36,80,0.50057947
22,53,0.50064887
8,44,0.50076226
36,69,0.50106277
14,34,0.50110145
31,101,0.50119984
7,115,0.50126677
26,53,0.50126827
11,64,0.50171995
9,53,0.50175584
8,57,0.50177695
37,82,0.50196093
24,118,0.50201347
21,67,0.50220049
6,25,0.50268389
17,94,0.50270024
11,19,0.50271288
15,117,0.50274692
50,102,0.50281426
34,73,0.50285402
115,117,0.50287411
30,69,0.50300845
79,89,0.50306772
12,116,0.50343228
1,32,0.50367499
77,92,0.50371749
6,22,0.50374459
49,79,0.50383162
55,80,0.50389536
15,108,0.50401968
72,90,0.50423111
53,92,0.50473152
31,63,0.50479331
58,103,0.50506035
52,94,0.50522508
61,93,0.50547033
46,91,0.50548299
6,32,0.50553127
26,39,0.50556381
32,60,0.50558672
4,45,0.50561502
71,76,0.50569798
53,89,0.50591953
16,34,0.50603424
12,111,0.5060573
43,83,0.50608716
69,89,0.50618762
7,75,0.50620608
72,86,0.50624181
24,34,0.50627628
8,59,0.50644569
3,22,0.50654596
44,52,0.50679853
39,79,0.50682081
43,102,0.5068598
91,116,0.50690814
36,71,0.50708839000000006
34,81,0.50712716
12,28,0.50718089
26,48,0.50719757
22,62,0.5072332
17,64,0.50723736
1,9,0.50726436
63,114,0.50748529
8,55,0.5075109
63,104,0.50753014
10,68,0.50766763
28,99,0.507683
19,83,0.50773651
86,116,0.50794071
4,18,0.50802516
59,107,0.50819226
79,115,0.50830723
11,37,0.50840785
61,90,0.50843831
20,90,0.50845731
70,106,0.50848417
36,97,0.50848542
38,97,0.50849622
45,75,0.50853119
45,80,0.50861973
2,85,0.50871037
44,102,0.50892219
46,112,0.5090142
19,52,0.50906267
83,118,0.50912806
3,27,0.50915068
30,108,0.50915591
28,97,0.50916338
54,79,0.50923299
45,99,0.50924862
18,53,0.50927745
44,96,0.50950889
26,51,0.50951779
67,77,0.50962564
58,82,0.50962742
66,87,0.50962908
32,117,0.50968343
45,58,0.50984236
99,118,0.50989785
23,86,0.50990672
13,85,0.51009366
17,88,0.5101116
23,83,0.51018865
62,113,0.51035506
25,103,0.51049684
51,78,0.5105182
8,48,0.51052802
29,63,0.51056591
32,96,0.51059789
66,90,0.51060736
37,107,0.51062656
47,87,0.51069871
6,60,0.51079473
87,106,0.51105116
45,102,0.51113156
42,77,0.51122778
37,56,0.51123376
28,56,0.51128288
72,82,0.51130565
22,84,0.51153229
53,86,0.51153869
7,45,0.51154243
74,114,0.51163001
46,118,0.51169687
64,93,0.51178347
43,103,0.51182306
21,39,0.51183098
56,78,0.51223916
5,18,0.51231264
112,115,0.5126236
25,70,0.51265691
11,29,0.5126969
43,100,0.51277156
4,61,0.5128412
39,111,0.51301308
17,60,0.51302228
4,50,0.5130598
22,36,0.51317203
31,74,0.51331394
48,117,0.51339883
73,83,0.51342508
51,104,0.51343281
21,35,0.51364639
67,81,0.51397364
101,112,0.51398027
6,57,0.51406678
5,74,0.51415118
35,59,0.51425727
10,36,0.51438686
4,47,0.51444658
36,61,0.514592
40,98,0.51471613
11,95,0.51474831
46,101,0.51478325
30,85,0.51490638
31,98,0.51507474
1,103,0.51507499
30,55,0.51527995
91,114,0.51542869
33,108,0.51558441
1,15,0.5155902
21,36,0.51564979
84,118,0.5157548
28,60,0.51581358
78,85,0.51596429
75,85,0.51610436
18,47,0.51623275
42,75,0.51627628
30,60,0.51652670999999994
55,105,0.51663948
63,99,0.51668082
3,68,0.51684636
59,79,0.5169042
21,86,0.51695309
88,97,0.5169949
22,95,0.51699974
62,100,0.51722287
11,74,0.51732075
41,52,0.51734781
43,49,0.51740974
44,105,0.51763216
26,117,0.51766456
87,108,0.5176814
20,88,0.51780333
12,103,0.51792086
54,98,0.51805958
41,81,0.51818471
45,55,0.5181991
12,35,0.51862334
65,101,0.51863619
19,92,0.51864224
111,114,0.51865584
17,59,0.51876917
33,92,0.51877087
22,47,0.5187883
71,100,0.51881454
46,76,0.51885038000000006
10,85,0.51913326
11,28,0.51929276
56,94,0.5193448
36,110,0.51944644
15,88,0.5195968
40,64,0.51970604
30,64,0.51973113
15,69,0.51986605
56,85,0.51994283
64,92,0.52004184
45,77,0.52007693
3,95,0.52020952
53,88,0.52021808
13,87,0.52027338
54,100,0.52037732
67,105,0.52041678
19,57,0.52046222
16,103,0.52048395
31,102,0.52052947
40,97,0.5205933
20,66,0.52061591
77,93,0.52070049
20,85,0.5208446
78,92,0.52087298
34,67,0.52095591
32,116,0.52109174
49,101,0.52136528
37,97,0.52141035
108,117,0.5214826
24,104,0.52156843
66,118,0.52164611
38,92,0.52165835
6,63,0.52168245
71,107,0.52168785
8,29,0.52175351
78,115,0.52183659
22,51,0.52188537
51,107,0.52201557
73,97,0.52206442
37,60,0.52209633
25,88,0.5221494
3,111,0.52216921
13,43,0.52220841
2,94,0.52228639
17,93,0.52266675
41,106,0.5227489
88,113,0.52293863
38,82,0.52298733
17,58,0.52303522
39,75,0.52311149
2,18,0.52326398
66,80,0.5233338
26,47,0.52339339
66,100,0.52357134
72,77,0.52360223
58,96,0.52363056
58,81,0.52370515
33,61,0.5237491
6,50,0.5237651
72,104,0.52378847
2,80,0.52382675
33,51,0.52385523
7,48,0.52388667
52,80,0.52401665
88,110,0.52404029
5,64,0.52435933
23,116,0.52438185
67,82,0.52439389
64,90,0.52440195
42,111,0.5247087
21,24,0.52472224
66,86,0.52472342
67,94,0.52473656
9,29,0.52479449
32,59,0.52484637
45,111,0.52501875
37,99,0.52504106
61,92,0.52520548
79,90,0.52526825
1,42,0.52526912
1,29,0.52534675
73,111,0.52540696
7,27,0.52547767
71,90,0.52556023
2,40,0.52559327
43,65,0.52572979
23,94,0.52574134
54,99,0.52580129
41,61,0.52595587
30,103,0.52596226
27,82,0.52612106
2,112,0.52614112
30,36,0.52615825
57,113,0.52619422
45,98,0.52619712
111,117,0.52620884
15,94,0.52622906
23,90,0.52623132
27,59,0.52650162
28,110,0.52663083
24,36,0.52663809
77,114,0.5266852
90,109,0.52670462
15,83,0.52673646
29,74,0.52684461
59,104,0.52708325
22,86,0.52715724
20,50,0.52730835
68,113,0.52742737
73,96,0.52748327
25,108,0.52752805
1,27,0.52759837
27,97,0.52765473
46,78,0.52771033
5,69,0.52778352
25,117,0.52807153
5,48,0.52813776
45,117,0.52814922
5,33,0.52834752
44,62,0.52835616
57,87,0.52835833
29,55,0.52836516
26,56,0.52846983
44,101,0.52867679
32,105,0.52895612
107,114,0.52906253
9,40,0.52907825
38,75,0.52938026
71,112,0.52956287
74,98,0.52964506
4,115,0.52969543
14,103,0.52999814
12,109,0.53012853
40,70,0.53017293
73,109,0.53038693
13,74,0.53059595
5,42,0.53067114
16,74,0.53077595
51,113,0.53085414
41,62,0.53095745
49,91,0.53107228
56,104,0.53109687
28,98,0.53113785
89,109,0.5311926
38,110,0.53131281
32,104,0.53143832
64,101,0.53146035
53,87,0.53156651
85,112,0.53159609
11,84,0.53171467
32,100,0.53176767
6,31,0.53178675
29,78,0.53196209
9,54,0.53204954
9,47,0.53209519
43,68,0.53235392
117,118,0.53241044
65,91,0.53255511
76,94,0.53262802
46,79,0.53266774
11,68,0.53284659
26,84,0.53294322
59,94,0.53302924
63,94,0.53312731
29,112,0.53332033
11,63,0.53336486
24,80,0.53341587
104,118,0.53360997
52,104,0.5336355
18,93,0.53367836
12,19,0.53372104
44,61,0.53379276
69,88,0.53391042
18,68,0.53398902
40,51,0.53404875
76,100,0.53408228
5,63,0.53408342
54,106,0.53441623
12,97,0.53448584
62,98,0.53454651
66,93,0.5345719
4,21,0.53485939
4,33,0.53504633
29,58,0.53510568
56,107,0.53513226
26,95,0.53539937
40,54,0.53559546
72,93,0.53565033
38,109,0.53571654
4,57,0.53583828
55,83,0.53586868
74,104,0.53588069
81,87,0.5358815
10,86,0.5359281
40,110,0.53593295
17,89,0.53593926
3,42,0.53613414
18,89,0.53662104
38,91,0.53663838
34,107,0.53689678
16,85,0.53709901
41,69,0.53729598
24,76,0.53744442
45,63,0.53749453
1,82,0.53760443
21,50,0.53764268
15,93,0.53764306
52,112,0.53770949
32,91,0.53771564
8,41,0.53774217
61,89,0.53775082
10,58,0.53788552
106,114,0.53790063
13,63,0.53818777
40,80,0.53845903
32,92,0.53848437
41,116,0.53878598
62,99,0.5388109
34,116,0.53896776
39,59,0.53911228
80,86,0.53911247
13,36,0.53914422
37,110,0.5393209
18,62,0.53937816
2,44,0.53940025
33,100,0.53942071
62,79,0.53942712
34,99,0.53966762
25,94,0.53989387
11,108,0.53999125
16,63,0.54008484
80,114,0.54019033
32,58,0.54032934
12,39,0.54034666
91,97,0.5404323
3,118,0.54053203
47,91,0.54054703
14,43,0.54055282
14,85,0.54073734
36,64,0.54073888
11,44,0.54077354
6,64,0.54094092
13,116,0.54110612
28,80,0.54114836
71,87,0.54120763
66,107,0.5412227
9,48,0.54137134
35,78,0.54152309
21,71,0.5419807
76,115,0.54199074
62,106,0.54209607
63,106,0.54212491
67,118,0.54212856
1,112,0.54224557
22,56,0.54234335
22,85,0.5423477
2,19,0.54259861
1,96,0.54289696
68,117,0.54312719
1,25,0.54335252
14,87,0.54337558
38,63,0.54340188
18,57,0.54351975
25,83,0.54358562
20,67,0.54362704
53,101,0.54370179
23,96,0.5437456
91,110,0.54388304
71,93,0.54414736
43,66,0.54418367
73,94,0.5441969
72,100,0.54424442
15,64,0.54428244
42,58,0.54436757
19,62,0.54440009
25,93,0.54441191
57,91,0.54477147
64,89,0.5452945
10,108,0.54547428
25,69,0.54578645
2,104,0.54580059
69,86,0.54591838
38,74,0.54597342
34,61,0.54634505
45,74,0.54643294
106,118,0.54649474
73,110,0.54654161
3,84,0.54659198
17,96,0.54661244
8,95,0.54680307
43,104,0.54690072
17,116,0.54690143
21,49,0.54693429
7,113,0.54697922
36,73,0.54702913
22,57,0.5472043
1,81,0.54721565
32,81,0.54727977
42,55,0.54744035
71,86,0.5475069
27,106,0.54750907
13,83,0.54753959
10,69,0.5475825
43,101,0.5476241
73,87,0.54781331
33,54,0.54803612
74,99,0.54804541
37,98,0.54816685
13,75,0.54824879
115,118,0.54826809
9,34,0.54835501
79,91,0.54842963
27,110,0.54853864
40,60,0.54856959
33,56,0.54860174
59,98,0.54862827
35,112,0.54871245
15,89,0.54886026
16,87,0.54892985
102,109,0.54901798
2,41,0.54903869
72,88,0.54906004
24,90,0.54906071
58,78,0.54915613
7,108,0.54937655
20,49,0.54943651
16,43,0.5495837
23,74,0.54963003
10,103,0.54964015
3,113,0.54967711
14,74,0.54974334
22,117,0.54997295
34,69,0.55005718
35,63,0.55024768
15,60,0.55038686
19,100,0.550389
95,117,0.55042468
19,108,0.55043255
66,76,0.5505768
27,101,0.55079349
44,81,0.55084297
103,113,0.55089948
18,103,0.55109976
58,80,0.55116665
17,55,0.55122317
57,102,0.55125884
86,97,0.55129293
61,101,0.55129423
60,93,0.55130595
6,69,0.55131553
20,84,0.55133913
34,82,0.55142095
3,116,0.55156129
46,102,0.5516378
101,111,0.55168637
24,100,0.55178091
26,57,0.55179601
27,117,0.5518215
36,67,0.55187158
44,69,0.55187624
73,81,0.55193391
12,44,0.55199179
30,86,0.55200172
33,104,0.55219418
24,87,0.55228927
77,90,0.55250113
42,63,0.55255371
9,43,0.55260256
10,59,0.5526145
12,118,0.55261795
28,109,0.55289744
58,105,0.55293036
59,85,0.5532504
5,21,0.55334118
26,36,0.55341953
56,113,0.55353646
23,63,0.55363939
25,89,0.55398573
33,70,0.55415124
16,75,0.55417836
47,102,0.55420674
73,105,0.55422512
92,112,0.55430594
77,89,0.5543075
9,70,0.55431625
6,115,0.55454083
27,102,0.55462377
36,62,0.55467308
26,54,0.55496885
23,75,0.55501591
93,113,0.55507878
51,100,0.55512414
34,52,0.55527262
33,96,0.55544189
6,45,0.55554927
27,107,0.55566385
15,59,0.55566898
33,69,0.55581088
37,80,0.55616284
78,93,0.55648523
79,88,0.55668689
12,77,0.55699455
16,116,0.55699483
18,94,0.55709607
39,78,0.55711779
41,107,0.55714453
20,24,0.55728811
11,20,0.55740418
27,58,0.55746056
15,58,0.55785991
8,84,0.5578665
87,99,0.55787116
21,65,0.5579075
72,89,0.55791444
66,88,0.55796264
20,48,0.55828881
12,110,0.55839442
74,94,0.55843367
24,107,0.5585342
61,88,0.55859818
14,63,0.558783
3,29,0.55889821
52,107,0.5589407
87,107,0.55914016
61,86,0.55919225
9,57,0.5595848
78,102,0.55962707
40,56,0.55966164
61,113,0.55969436
66,89,0.55983805
38,111,0.5598756
20,65,0.56001453
12,21,0.56003461
8,60,0.56043837
36,109,0.56057362
89,113,0.5606001
44,51,0.56064741
41,82,0.56076518
99,114,0.56095665
8,40,0.56109922
3,109,0.56113094
73,77,0.56114185
4,42,0.56118387
71,106,0.56131455
59,99,0.56135816
60,92,0.56142011
86,110,0.56166301
34,62,0.56173906
62,90,0.56174953
60,90,0.56179262
9,58,0.56189104
6,27,0.56194902
7,95,0.56199311
18,51,0.56213967
71,78,0.56231074
7,42,0.56251381
7,68,0.56255079
6,113,0.56271939
63,100,0.56274858
27,109,0.56279613
11,35,0.56294438
1,26,0.56299563
32,55,0.56309688
4,60,0.56327577
44,116,0.56344097
11,75,0.56352696
22,54,0.56377368
58,83,0.56387163
43,73,0.56395389
37,109,0.5642326
77,102,0.56427867
65,102,0.56431604
9,35,0.56436414
2,107,0.56438245
42,74,0.56452394
51,79,0.5648119
92,111,0.56494569
41,99,0.56501728
24,112,0.56506276
41,51,0.56518791
44,106,0.56519342
69,102,0.56526686
49,102,0.56553469
9,61,0.56562609
67,104,0.5656745
54,113,0.56571205
24,86,0.56580565
73,82,0.5659631
23,88,0.56606528
12,40,0.56623847
39,112,0.56633497
8,69,0.56640674
5,95,0.56660553
17,105,0.56669082
67,87,0.56669898
51,98,0.56670983
10,60,0.56679114
71,99,0.56685184
14,36,0.56685875
22,68,0.56689332
20,89,0.56697522
2,78,0.56700316
10,64,0.56703351
23,105,0.56709683
94,113,0.56721847
23,93,0.56727917
19,61,0.56731059
36,52,0.56753273
34,98,0.56763184
20,71,0.56777789
16,36,0.56783389
40,109,0.5678451
8,35,0.56791428
19,104,0.56817631
35,74,0.56830197
71,98,0.56830303
33,105,0.56846146
116,117,0.56860258
52,100,0.56876148
66,112,0.56880795
10,90,0.56894821
13,94,0.56917578
13,86,0.56935735
38,77,0.56940796
23,97,0.56948815
26,86,0.56953458
101,114,0.56971277
62,93,0.56987177
32,97,0.57021287
20,95,0.57033655
38,107,0.57047304
30,83,0.5706667
24,93,0.5707358
26,61,0.57078592
16,83,0.57080288
25,64,0.57081834
14,116,0.57085982
70,93,0.57094592
109,117,0.57096493
11,41,0.57108981
72,80,0.57120327
71,89,0.5712813
88,109,0.57135456
20,93,0.5714415
70,90,0.57144437
56,79,0.57148032
22,61,0.57167216
14,75,0.57198768
12,96,0.57200735
41,70,0.57204874000000006
27,55,0.57224787
51,99,0.57231053
6,75,0.57231565
1,105,0.57254569
74,106,0.57255501
19,51,0.57261502
12,41,0.57270063
26,70,0.57284915
13,96,0.57289726
64,88,0.57352
5,75,0.57356519
55,107,0.57376151
36,70,0.57385285
87,116,0.57392405
41,54,0.57398749
8,64,0.57399557
60,101,0.57401461
98,114,0.57403091
56,100,0.57413369
93,111,0.5741481
41,64,0.57417964
66,106,0.57418676
9,95,0.57418744
71,88,0.57418937
18,83,0.57425627
63,85,0.5743075
39,63,0.57431898
26,85,0.57446054
44,54,0.57455395
1,83,0.57473457
23,81,0.57477766
22,90,0.5748422
10,55,0.57487894
5,29,0.57494427
17,104,0.57498527
8,68,0.57504399
44,70,0.57521836
3,97,0.57522362
55,79,0.57524996
36,60,0.57526405
30,90,0.57533763
9,39,0.575524
42,117,0.57568729
12,83,0.57581066
52,78,0.57585743
4,48,0.57603175
35,55,0.57607084
5,19,0.57679608
38,106,0.57680617
1,35,0.57685476
59,100,0.57685862
18,91,0.57698054
69,91,0.5771666
59,106,0.57722962
15,96,0.57723694
51,106,0.57737142
70,113,0.57750985
25,60,0.57759997
7,111,0.57763163
84,117,0.57809807
5,108,0.57813988
43,47,0.57817975
9,84,0.57833777
32,82,0.57848453
5,68,0.57861535
83,113,0.57862011
17,100,0.57862159
53,91,0.57866452
27,99,0.57891626
21,48,0.57900721
67,90,0.57912897
28,59,0.5791753
56,98,0.5792291
14,83,0.57927912
4,74,0.57932248
108,113,0.57933543
21,85,0.57950395
27,75,0.57953411
22,70,0.57953908
5,37,0.57962502
72,107,0.57993676
94,118,0.58019887
21,52,0.58040858
19,96,0.58050068
73,90,0.58094571
82,87,0.58099071
11,40,0.58124226
36,79,0.58133952
18,61,0.58135292
4,19,0.58136072
15,116,0.58138576
67,76,0.58142028
13,90,0.58159879
11,39,0.5816113
73,86,0.58166694
17,81,0.58166706
37,59,0.58180821
66,92,0.58188007
43,71,0.58197059
29,76,0.58199626
26,68,0.58203566
67,80,0.5820791
6,48,0.5827146
42,79,0.58295797
1,80,0.58302768
38,80,0.58318736
93,112,0.5832689
8,39,0.5833393
2,100,0.58346083
13,97,0.58352383
3,77,0.58386964
66,99,0.5838745
25,59,0.58397908
9,87,0.58410985
30,94,0.58412957
21,84,0.58438682
21,90,0.58442345
27,80,0.58445463
36,54,0.58451767
60,89,0.5846332
23,89,0.58477589
52,90,0.58482486
35,58,0.58503945
28,77,0.58524562
54,90,0.58542442
30,116,0.58542679
18,56,0.5855531
64,86,0.58560033
1,22,0.58562822
25,58,0.58597388
2,34,0.58597953
4,64,0.58609999
56,99,0.58612259
71,92,0.58612835
44,56,0.58627907
5,84,0.5863706
24,43,0.58664976
7,84,0.58674563
34,97,0.58682381
12,85,0.58689905
15,55,0.58722206
87,98,0.58722517
33,64,0.58732996
44,64,0.58734972
3,33,0.58738373
54,93,0.58773438
78,89,0.58785798
4,69,0.58787769
41,97,0.58795727
66,98,0.58799997
23,109,0.58813138
34,64,0.58823091
36,77,0.58862394
23,104,0.58873367
72,118,0.58889315
97,117,0.58898048
12,81,0.58907549
67,86,0.58926681
33,116,0.58928931
61,87,0.58935458
102,114,0.58949002
18,108,0.5896104
72,92,0.58982071
5,28,0.58991415
10,83,0.58999292
17,92,0.59039355
74,100,0.59046113
69,87,0.59052024
3,103,0.59069997
41,56,0.590951
41,98,0.59105952
19,105,0.59139563
43,96,0.59139762
7,18,0.5914659
77,117,0.59175997
100,118,0.59195717
44,82,0.59202919
7,29,0.5922526
3,18,0.59231792
17,91,0.59232227
70,92,0.59236582
32,110,0.59242849
73,104,0.59262361
43,53,0.59263452
39,74,0.59264846
43,67,0.59265168
1,78,0.59277733
8,34,0.59291877
56,106,0.59304303
31,79,0.59313245
36,51,0.59321579
16,96,0.59332096
8,108,0.5933489
20,91,0.59337977
23,110,0.59345431
18,54,0.59378686
67,100,0.59380193
12,82,0.59381669
43,105,0.59382351
113,117,0.59387163
16,94,0.59430212
2,36,0.59448337
55,104,0.59461598
71,79,0.59467165
17,97,0.59490032
7,33,0.59502108
29,117,0.59502241
19,54,0.59517374
44,107,0.59525405
7,118,0.59527343
33,81,0.59534712
91,109,0.59556823
74,85,0.59574937
19,69,0.59581156
31,112,0.59596301
14,86,0.59610746
77,88,0.59619198
10,94,0.59626826
15,105,0.59645156
27,77,0.5964791
13,109,0.59661338
30,74,0.59669036
24,106,0.59681136
37,77,0.59681899
24,89,0.59687166
34,70,0.59688669
25,96,0.59689721
24,88,0.59694609
53,102,0.59734214
23,82,0.59741909
27,98,0.5974962
34,51,0.59750809
19,56,0.59753459
62,86,0.59759124
21,95,0.59765328
13,111,0.59770888
3,110,0.59788761
13,105,0.59790484
23,111,0.5979494
11,103,0.59798207
16,86,0.5981973
16,97,0.59821291
66,78,0.59868352
24,78,0.5987695
43,57,0.59886839
32,75,0.59892628
40,77,0.59898658
4,63,0.59919416
19,102,0.59924819
34,80,0.59932286
27,111,0.59933624
9,59,0.59950097
22,103,0.59956459
90,111,0.59960825
28,75,0.59965143
41,60,0.59980627
62,89,0.59998357
55,94,0.60010003
32,109,0.6001051
19,70,0.60025664
78,90,0.60048132
73,118,0.60052444
21,88,0.6005302
102,112,0.60070629
14,94,0.60071283
62,92,0.60075725
12,105,0.60079803
39,55,0.60095558
43,108,0.60101727
51,90,0.60102279
15,104,0.60106987
13,81,0.60107851
23,100,0.60110178
29,118,0.60113297
64,102,0.60114283
1,39,0.60124276
38,99,0.60126796
52,87,0.60128034
34,54,0.60140235
34,110,0.60151504
52,93,0.60163299
75,101,0.60167066
4,37,0.60180493
15,100,0.60191253
15,91,0.60225296
22,88,0.60234037
38,101,0.60255566
70,89,0.6028698
30,63,0.60288519
10,88,0.60294147
76,117,0.60321674
3,37,0.60322957
24,99,0.60328081
33,60,0.60330668
7,116,0.6033212
18,70,0.60373613
86,109,0.60378521
27,63,0.60400331
69,113,0.6040664
33,102,0.60408632
75,92,0.60421078
14,96,0.60426035
28,111,0.60427395
41,110,0.60446271
72,106,0.60455545
67,93,0.60460116
75,93,0.60467845
52,106,0.60472141
76,85,0.60475083
25,116,0.60475826
25,91,0.60490901
52,98,0.60505281
91,113,0.60508531
24,98,0.60519398
30,96,0.605416
1,37,0.60559869
12,76,0.60573689
67,107,0.60586209
44,99,0.60594095
52,99,0.60635639
16,111,0.60636928
3,76,0.60652323
31,78,0.60665794
17,75,0.60690274
62,87,0.60706694
37,75,0.60719359
11,116,0.60722171
35,76,0.6072631
15,92,0.6073602
1,28,0.60763564
13,110,0.60787607
89,111,0.60810914
52,86,0.60810938
6,42,0.60836238
9,55,0.60839709
42,112,0.60852753
18,92,0.60871999
6,18,0.60880178
30,75,0.60880455
16,109,0.60899997
2,90,0.60923751
51,93,0.60930411
8,74,0.60938328
3,28,0.60949083
39,58,0.60979424
16,90,0.60980971
2,98,0.6099729
44,60,0.61008548
61,91,0.61015201
17,82,0.61017141
45,79,0.61045083
27,74,0.61068328
14,90,0.61069245
110,117,0.61092951
60,88,0.61126397
1,113,0.61154874
42,78,0.61155629
62,88,0.61179802
3,35,0.61187745
22,108,0.6119806
41,80,0.61201309
54,92,0.61205225
73,93,0.61206868
9,68,0.6124996
67,112,0.61254842
4,29,0.61261307
14,97,0.61271885
2,21,0.61286529
30,88,0.61298544
26,58,0.61299707
15,81,0.6130789
61,102,0.61313149
2,99,0.6131338
26,90,0.61313822
44,97,0.61325995
55,98,0.61343116
4,28,0.6136168
32,63,0.61382037
6,108,0.61383339
37,111,0.61386668
20,52,0.61418957
4,95,0.6142353
2,106,0.61426046
5,44,0.61428006
17,74,0.61448358
17,63,0.61486715
12,20,0.61503768
38,98,0.61513222
25,100,0.61522028
25,105,0.61530898
33,101,0.6154072
24,92,0.61542977
25,92,0.61552584
7,109,0.61553875
25,55,0.61556095
58,107,0.61564397
32,106,0.61570361
89,112,0.61572758
43,106,0.61578656
72,76,0.61585685
73,100,0.61599876
64,91,0.61604459
32,74,0.61638085
2,79,0.61657173
25,104,0.61672194
79,86,0.61686465
34,60,0.6169034
77,91,0.61712169
10,93,0.61748306
32,107,0.61755363
12,94,0.61761055
103,117,0.61776537
19,101,0.61780066
55,85,0.61785734
17,110,0.6178878
38,102,0.61790741
36,56,0.61801824
70,86,0.61808844
12,34,0.61823361
21,53,0.61860355
70,101,0.61884042
16,105,0.61885754
4,20,0.61888117
31,118,0.61896463
54,89,0.61914414
72,99,0.61922392
8,43,0.61925134
52,79,0.61930256
30,93,0.61933268
31,76,0.61937694
13,82,0.6197202
26,103,0.61990345
13,93,0.61991558
60,86,0.62013167
16,81,0.62041055
17,109,0.62079295
45,112,0.62086881
23,77,0.62090008
87,97,0.62090695
6,95,0.62107026
18,69,0.6211278
19,81,0.62117089
40,59,0.62134988
70,88,0.62171758
6,33,0.62174494
20,94,0.62189759
19,116,0.62239083
10,116,0.62263174
16,110,0.62264666
90,112,0.62268273
26,108,0.62272308
13,88,0.62285883
11,34,0.62286652
8,63,0.62291316
75,90,0.62306465
34,56,0.62322066
14,111,0.62337512
2,93,0.62355338
7,37,0.62400072
66,79,0.62404373
1,33,0.62428632
22,69,0.62431052
6,68,0.62454231
14,109,0.62458665
76,101,0.62467815
73,80,0.624798
56,90,0.62485353
58,94,0.62488945
72,91,0.62507454
20,53,0.62516839
40,111,0.62561508
11,111,0.62562011
73,88,0.62567591
67,88,0.62589073
32,101,0.62613738
5,35,0.62623496
72,98,0.6265134
80,87,0.62653484
13,104,0.62679774
55,99,0.62709743
58,79,0.62712524
58,104,0.62726193
4,44,0.62746414
32,111,0.62756247
26,69,0.62771299
39,76,0.62788758
20,47,0.62797376
40,75,0.62802944
54,86,0.62835544
7,97,0.62836297
13,77,0.62836964
37,58,0.62844268
19,64,0.62854227
36,111,0.62858149
30,105,0.62862698
72,112,0.6288505
28,58,0.62885127
92,113,0.62889679
5,20,0.62906852
64,87,0.62907626
45,78,0.62921583
22,94,0.62928851
18,100,0.6293558
22,93,0.62936656
14,105,0.62938637
67,89,0.62939428
52,89,0.62940071
21,47,0.62941036
23,92,0.62950386
40,79,0.62968095
15,97,0.62973069
66,91,0.62974902
30,97,0.63011666
10,89,0.63024003
20,68,0.63026592
4,68,0.63047691
1,85,0.63067445
9,69,0.63083594
44,98,0.63084202
64,113,0.63084301
112,114,0.63091766
44,110,0.63100032
33,117,0.63133178
77,86,0.63142384
114,118,0.63143492
7,28,0.63169105
4,84,0.63173941
102,111,0.63177386
1,94,0.63191054
32,102,0.63192574
2,87,0.63194452
56,93,0.63200416
26,59,0.63204681
14,81,0.63215215
24,79,0.6321529
10,96,0.63242239
33,82,0.63245539
43,81,0.63287133
35,118,0.63301599
8,103,0.63313371
58,85,0.63316833
22,58,0.63320615
41,109,0.63322678
22,83,0.63326535
8,87,0.63331439
28,55,0.63334496
25,81,0.63342058
52,88,0.63372032
32,77,0.63388786
33,106,0.63399362
4,108,0.6341939
3,39,0.63451919
73,89,0.63455704
87,110,0.63456958
3,96,0.63466974
37,55,0.6347254
34,109,0.63484982
30,89,0.63512679
7,103,0.63544871
2,86,0.63566649
54,88,0.63571612
51,86,0.63593553
33,59,0.63622919
20,103,0.63649044
30,81,0.63654312
18,117,0.63658044
28,79,0.6370197
9,60,0.63709058
14,110,0.63711646
22,89,0.63719896
11,85,0.63738608
16,82,0.63752212
78,88,0.63762152
4,75,0.63792301
28,63,0.63802433
3,19,0.63807464
32,80,0.63809101
73,76,0.63812902
96,113,0.63854649
75,89,0.63859414
7,77,0.63871351
21,62,0.63876669
71,101,0.63891108
13,89,0.63895396
18,96,0.6391797
62,101,0.63918311
51,89,0.63941975
33,97,0.63951443
9,36,0.63953699
60,113,0.63972819
43,52,0.63977434
51,92,0.63984985
16,77,0.640237
5,111,0.64049016
5,116,0.6407478
78,91,0.64074895
18,104,0.64079264
1,107,0.64087084
70,87,0.6410011
100,113,0.6410739
52,92,0.64115174
85,118,0.64145068
66,101,0.64145149
17,111,0.64154668
76,114,0.64168702
73,107,0.64169157
54,101,0.64181957
67,106,0.64215585
9,85,0.64226899
1,104,0.64238009
9,108,0.64246726
71,91,0.64256247
11,97,0.64260479
26,88,0.642684
15,82,0.64273413
51,87,0.64303674
60,102,0.64329538
79,114,0.64354005
13,100,0.6435673
11,109,0.6435912
37,63,0.64366777
5,41,0.64378712
55,106,0.6440232
6,111,0.64408052
22,59,0.64414766
3,82,0.64421925
6,29,0.6442246
36,75,0.6442598
